id,headline,url,source,source_type,author,published_at,section,collection_method,scraped_at,feed_url
dceb1495181dc7b8,Tras remontada sobre las locales: así quedó el grupo de Chile en la Copa América Femenina,https://www.biobiochile.cl/noticias/deportes/futbol/la-roja/2025/07/22/copa-america-femenina-grupo-de-chile-a-una-fecha-del-final.shtml,BioBioChile,nacional,Javier Zamorano,2025-07-22T07:27:10-04:00,la-roja,sitemap_article,2026-04-18T22:32:55.955843+00:00,
b5843a6ca5d1ed2a,Declaran culpable a actor porno colombiano que descuartizó y lanzó cuerpos desde puente en Inglaterra,https://www.biobiochile.cl/noticias/sociedad/curiosidades/2025/07/22/declaran-culpable-a-actor-porno-colombiano-que-descuartizo-y-lanzo-cuerpos-desde-puente-en-inglaterra.shtml,BioBioChile,nacional,Ignacio Hermosilla,2025-07-22T07:29:18-04:00,curiosidades,sitemap_article,2026-04-18T22:32:55.508570+00:00,
140ae4c4eebc2a83,Homicidio 45 en provincia de Concepción en lo que va del año: hombre muere tras ser baleado en Hualqui,https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2025/07/22/homicidio-45-en-provincia-de-concepcion-en-lo-que-va-del-ano-hombre-muere-tras-ser-baleado-en-hualqui.shtml,BioBioChile,nacional,Manuel Cabrera Ruiz,2025-07-22T07:44:01-04:00,region-del-bio-bio,sitemap_article,2026-04-18T22:32:54.950687+00:00,
70f325976a813315,Rápido adiós en Kitzbühel: Nicolás Jarry fue presa de sus errores y cayó ante Van de Zandschulp,https://www.biobiochile.cl/noticias/deportes/tenis/2025/07/22/rapido-adios-de-nicolas-jarry-en-atp-de-kitzbuhel.shtml,BioBioChile,nacional,Javier Zamorano,2025-07-22T07:57:23-04:00,tenis,sitemap_article,2026-04-18T22:32:54.290985+00:00,
aeca90340e6f0cab,Ya está en circulación: ¿Vale la pena guardar la nueva moneda de $100? En esto debes fijarte,https://www.biobiochile.cl/noticias/servicios/explicado/2025/07/22/ya-esta-en-circulacion-vale-la-pena-guardar-la-nueva-moneda-de-100-en-esto-debes-fijarte.shtml,BioBioChile,nacional,Bárbara Haas,2025-07-22T08:00:42-04:00,explicado,sitemap_article,2026-04-18T22:32:53.840884+00:00,
7791b10b38ac8f8b,"Fuga y ruta de escape de sicario devela fallas en sistemas penitenciario, judicial y fronteras",https://www.biobiochile.cl/biobiotv/programas/radiograma-biobiotv/2025/07/22/fuga-y-ruta-de-escape-de-sicario-devela-fallas-en-sistemas-penitenciario-judicial-y-fronteras.shtml,BioBioChile,nacional,Diego Álvarez Calvo,2025-07-22T08:11:26-04:00,radiograma-biobiotv,sitemap_article,2026-04-18T22:32:53.315773+00:00,
f2fcdc5665b44985,El Gobierno de Trump emplaza al banco central de EEUU a que revise si su actuar ha sido exitoso,https://www.biobiochile.cl/noticias/economia/actualidad-economica/2025/07/22/el-gobierno-de-trump-emplaza-al-banco-central-de-eeuu-a-que-revise-si-su-actuar-ha-sido-exitoso.shtml,BioBioChile,nacional,Verónica Reyes,2025-07-22T08:14:12-04:00,actualidad-economica,sitemap_article,2026-04-18T22:32:53.077055+00:00,
da848159b87f00c4,Con 45 disparos: así quedó el auto con encargo por robo donde fueron baleados un padre y su hija,https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2025/07/22/con-45-disparos-asi-quedo-el-auto-con-encargo-por-robo-donde-fueron-baleados-un-padre-y-su-hija.shtml,BioBioChile,nacional,Felipe Delgado,2025-07-22T08:18:14-04:00,region-metropolitana,sitemap_article,2026-04-18T22:32:52.562972+00:00,
110e54de5d2c1287,Tras hallazgo de fósiles: Monumentos Nacionales ordena paralizar obras de salmonera en río San Pedro,https://www.biobiochile.cl/noticias/nacional/region-de-los-rios/2025/07/22/tras-hallazgo-de-fosiles-monumentos-nacionales-ordena-paralizar-obras-de-salmonera-en-rio-san-pedro.shtml,BioBioChile,nacional,Manuel Cabrera Ruiz,2025-07-22T08:26:44-04:00,region-de-los-rios,sitemap_article,2026-04-18T22:32:51.999502+00:00,
d84850c48f083912,Mujer que afirma ser hija de Marilyn Monroe y JFK pide que recen por ella: está internada en Argentina,https://www.biobiochile.cl/noticias/sociedad/curiosidades/2025/07/22/mujer-que-afirma-ser-hija-de-marilyn-monroe-y-jfk-pide-que-recen-por-ella-esta-internada-en-argentina.shtml,BioBioChile,nacional,Ignacio Hermosilla,2025-07-22T08:33:41-04:00,curiosidades,sitemap_article,2026-04-18T22:32:51.453276+00:00,
503a94b8e37bf258,Fijan fecha de juicio por posible quiebra fraudulenta de Venturelli: hay $20 mil millones involucrados,https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2025/07/22/fijan-fecha-de-juicio-por-posible-quiebra-fraudulenta-de-venturelli-hay-20-mil-millones-involucrados.shtml,BioBioChile,nacional,Constanza Carrillo Silva,2025-07-22T08:46:34-04:00,region-de-la-araucania,sitemap_article,2026-04-18T22:32:50.854715+00:00,
c76c432ec5e68bd4,"Presidente de Peñarol le dice ""no"" a Brayan Cortés: la razón que frenaría arribo del arquero a Uruguay",https://www.biobiochile.cl/noticias/deportes/futbol/colo-colo/2025/07/22/presidente-penarol-uruguay-le-dice-no-a-brayan-cortes.shtml,BioBioChile,nacional,Javier Zamorano,2025-07-22T08:46:48-04:00,colo-colo,sitemap_article,2026-04-18T22:32:49.806634+00:00,
b18dd4db0e5b1ff4,Este 22 de julio será el segundo día más corto de la Tierra desde que hay registros: ¿por qué ocurre?,https://www.biobiochile.cl/noticias/ciencia-y-tecnologia/ciencia/2025/07/22/este-22-de-julio-sera-el-segundo-dia-mas-corto-de-la-tierra-desde-que-hay-registros-por-que-ocurre.shtml,BioBioChile,nacional,Sara Jerez,2025-07-22T08:53:51-04:00,ciencia,sitemap_article,2026-04-18T22:32:50.318584+00:00,
028294bd5c9be5fd,Sin parar: La Bolsa de Londres podría funcionar las 24 horas,https://www.biobiochile.cl/noticias/economia/actualidad-economica/2025/07/22/sin-parar-la-bolsa-de-londres-podria-funcionar-las-24-horas.shtml,BioBioChile,nacional,Verónica Reyes,2025-07-22T09:00:38-04:00,actualidad-economica,sitemap_article,2026-04-18T22:32:47.468630+00:00,
f1ae3f784fd2445a,Inédita disputa por cupo en el Senado: Tomás de Rementería competirá con su pareja Karol Cariola,https://www.biobiochile.cl/noticias/nacional/region-de-valparaiso/2025/07/22/inedita-disputa-por-cupo-en-el-senado-tomas-de-rementeria-competira-con-su-pareja-karol-cariola.shtml,BioBioChile,nacional,Daniela Salgado,2025-07-22T09:00:45-04:00,region-de-valparaiso,sitemap_article,2026-04-18T22:32:49.294661+00:00,
8aba3d9f385bdd5b,Caso licencias: Municipalidad de Osorno confirma petición de mayor plazo para realizar sumarios,https://www.biobiochile.cl/noticias/nacional/region-de-los-lagos/2025/07/22/caso-licencias-municipalidad-de-osorno-confirma-peticion-de-mayor-plazo-para-realizar-sumarios.shtml,BioBioChile,nacional,Manuel Cabrera Ruiz,2025-07-22T09:01:51-04:00,region-de-los-lagos,sitemap_article,2026-04-18T22:32:48.670582+00:00,
0b121bdee3b98a75,"Al menos 21 niños han muerto de hambre en las últimas 72 horas en Gaza, según reportes",https://www.biobiochile.cl/noticias/internacional/mediooriente/2025/07/22/al-menos-21-ninos-han-muerto-de-hambre-en-las-ultimas-72-horas-en-gaza-segun-reportes.shtml,BioBioChile,nacional,Jean Valencia,2025-07-22T09:02:57-04:00,mediooriente,sitemap_article,2026-04-18T22:32:48.002763+00:00,
a8c72db2269d324b,"La Pola revela episodio que lo tuvo en la cárcel y un año en el psiquiátrico: ""no se lo doy a nadie",https://www.biobiochile.cl/noticias/espectaculos-y-tv/tv/2025/07/22/la-pola-relata-episodio-que-lo-tuvo-en-la-carcel-y-un-ano-en-el-psiquiatrico-no-se-lo-doy-a-nadie.shtml,BioBioChile,nacional,Ignacio Hermosilla,2025-07-22T09:04:30-04:00,tv,sitemap_article,2026-04-18T22:32:46.845153+00:00,
d5a81407da8c8f4e,"Respirar, acompañar y contener: cómo actuar si se presencia una crisis de pánico",https://www.biobiochile.cl/noticias/salud-y-bienestar/mente/2025/07/22/respirar-acompanar-y-contener-como-actuar-si-se-presencia-una-crisis-de-panico.shtml,BioBioChile,nacional,Antonia Carrillo Mena,2025-07-22T09:12:51-04:00,mente,sitemap_article,2026-04-18T22:32:46.563739+00:00,
97f82147f910b035,Rival de peso para Chile: Qatar confirma intención de albergar Juegos Olímpicos 2036,https://www.biobiochile.cl/noticias/deportes/mas-deportes/2025/07/22/rival-de-peso-para-chile-qatar-confirma-intencion-de-albergar-juegos-olimpicos-2036.shtml,BioBioChile,nacional,Francisco Solís,2025-07-22T09:13:55-04:00,mas-deportes,sitemap_article,2026-04-18T22:32:45.994096+00:00,
4e9589af25d2cebd,EEUU anuncia su salida de la Unesco por no contribuir a sus intereses,https://www.biobiochile.cl/noticias/internacional/eeuu/2025/07/22/eeuu-anuncia-su-salida-de-la-unesco-por-no-contribuir-a-sus-intereses.shtml,BioBioChile,nacional,Jean Valencia,2025-07-22T09:14:07-04:00,eeuu,sitemap_article,2026-04-18T22:32:45.538991+00:00,
48b1af3665875b4c,"Todo sería una venganza: hombre asesinado en La Granja estaría vinculado a banda narco ""Los Camellos",https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2025/07/22/todo-seria-una-venganza-hombre-asesinado-en-la-granja-estaria-vinculado-a-banda-narco-los-camellos.shtml,BioBioChile,nacional,Felipe Delgado,2025-07-22T09:16:55-04:00,region-metropolitana,sitemap_article,2026-04-18T22:32:44.960463+00:00,
f1e6cbb2398be2a7,"No basta con cambiar gobiernos, hay que cambiar las reglas",https://www.biobiochile.cl/noticias/opinion/columnas-bbcl/2025/07/22/contradicciones-gobierno-fragmentacion-sistema-politico.shtml,BioBioChile,nacional,Juan Francisco Galli,2025-07-22T09:36:15-04:00,columnas-bbcl,sitemap_article,2026-04-18T22:32:44.436520+00:00,
a8a162b79359dce4,Más de 20 caballos han sido sacrificados por anemia infecciosa equina en La Araucanía,https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2025/07/22/mas-de-20-caballos-han-sido-sacrificados-por-anemia-infecciosa-equina-en-la-araucania.shtml,BioBioChile,nacional,Daniela Salgado,2025-07-22T09:37:18-04:00,region-de-la-araucania,sitemap_article,2026-04-18T22:32:43.884420+00:00,
ae5ed38dfb17f8b0,"Vallejo responde críticas de la oposición: se interesan en Cuba, pero ""callan con asesinatos en Gaza",https://www.biobiochile.cl/noticias/nacional/chile/2025/07/22/vallejo-responde-criticas-de-la-oposicion-se-interesan-en-cuba-pero-callan-con-asesinatos-en-gaza.shtml,BioBioChile,nacional,Paula Villaseñor,2025-07-22T09:39:13-04:00,chile,sitemap_article,2026-04-18T22:32:43.329562+00:00,
d587d91eefd6e1e7,"Nuevas estrellas del Betis destacan la calidad mundial de Manuel Pellegrini: ""Un entrenador top",https://www.biobiochile.cl/noticias/deportes/futbol-internacional/chilenos-en-el-exterior/2025/07/22/nuevas-estrellas-del-betis-destacan-la-calidad-mundial-de-manuel-pellegrini-un-entrenador-top.shtml,BioBioChile,nacional,Jaime Zavala,2025-07-22T09:43:32-04:00,chilenos-en-el-exterior,sitemap_article,2026-04-18T22:32:42.754840+00:00,
cfcc6561344decb1,Encapuchados con overoles blancos protagonizan incidentes con molotov afuera del Liceo Lastarria,https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2025/07/22/encapuchados-con-overoles-blancos-protagonizan-incidentes-con-molotov-afuera-del-liceo-lastarria.shtml,BioBioChile,nacional,Felipe Delgado,2025-07-22T09:45:00-04:00,region-metropolitana,sitemap_article,2026-04-18T22:32:42.307015+00:00,
ebd4cec2c3628804,"Ramírez (UDI) cuestiona cumbre Democracia Siempre: ""Es ridículo, no le sirve de nada a Chile",https://www.biobiochile.cl/noticias/nacional/chile/2025/07/22/ramirez-udi-cuestiona-cumbre-democracia-siempre-es-ridiculo-no-le-sirve-de-nada-a-chile.shtml,BioBioChile,nacional,Constanza Carrillo Silva,2025-07-22T09:50:17-04:00,chile,sitemap_article,2026-04-18T22:32:41.251791+00:00,
5dd044610153c26a,Más allá de Etcheberry: Siete ministros tenían cuotas pendientes en el pago de las contribuciones,https://www.biobiochile.cl/noticias/economia/actualidad-economica/2025/07/22/mas-alla-de-etcheberry-siete-ministros-tenian-cuotas-pendientes-en-el-pago-de-las-contribuciones.shtml,BioBioChile,nacional,Verónica Reyes,2025-07-22T09:54:26-04:00,actualidad-economica,sitemap_article,2026-04-18T22:32:41.803301+00:00,
72931338ee52ccc3,Tiene dos fechas distintas: cuál es la fecha oficial del Día del Niño y cuándo se celebra en 2025,https://www.biobiochile.cl/noticias/servicios/toma-nota/2025/07/22/tiene-dos-fechas-distintas-cual-es-la-fecha-oficial-del-dia-del-nino-y-cuando-se-celebra-en-2025.shtml,BioBioChile,nacional,Nicolás Díaz,2025-07-22T10:15:37-04:00,toma-nota,sitemap_article,2026-04-18T22:32:40.716609+00:00,
aabf2d69331ccc6d,"En Argentina dudan de lesión que marginó a Carlos Palacios en Boca: acusan que llegó en ""mal estado",https://www.biobiochile.cl/noticias/deportes/futbol-internacional/chilenos-en-el-exterior/2025/07/22/en-argentina-dudan-de-lesion-que-margino-a-carlos-palacios-en-boca-acusan-que-llego-en-mal-estado.shtml,BioBioChile,nacional,Jaime Zavala,2025-07-22T10:26:40-04:00,chilenos-en-el-exterior,sitemap_article,2026-04-18T22:32:40.244427+00:00,
0486860702c5859f,Empresa presenta recurso contra municipio de Zapallar por proyecto de supermercado en balneario,https://www.biobiochile.cl/noticias/nacional/region-de-valparaiso/2025/07/22/empresa-presenta-recurso-contra-municipio-de-zapallar-por-proyecto-de-supermercado.shtml,BioBioChile,nacional,Daniela Salgado,2025-07-22T10:31:23-04:00,region-de-valparaiso,sitemap_article,2026-04-18T22:32:39.849070+00:00,
9a78fe6b9cbcd8c3,Detienen a sospechoso de disparar en Urgencia de hospital de La Serena: atacó a un paciente,https://www.biobiochile.cl/noticias/nacional/region-de-coquimbo/2025/07/22/detienen-a-sospechoso-de-disparar-en-urgencia-de-hospital-de-la-serena-ataco-a-un-paciente.shtml,BioBioChile,nacional,Constanza Carrillo Silva,2025-07-22T10:31:51-04:00,region-de-coquimbo,sitemap_article,2026-04-18T22:32:38.733215+00:00,
50b425e63ca2b678,La economía del genocidio: el sufrimiento palestino como ganancia,https://www.biobiochile.cl/noticias/opinion/columnas-bbcl/2025/07/22/ocupacion-economia-del-genocidio-el-sufrimiento-palestino-como-ganancia.shtml,BioBioChile,nacional,Vera Baboun,2025-07-22T10:32:19-04:00,columnas-bbcl,sitemap_article,2026-04-18T22:32:39.259801+00:00,
ce31da4b58609df4,"Cucurella admite que ""estaba cagado"" al lado de Trump y que presidente ’se tomó’ festejos en Mundial",https://www.biobiochile.cl/noticias/deportes/futbol-internacional/notas-futbol-internacional/2025/07/22/cucurella-chelsea-revela-pavor-por-intromision-donald-trump-festejos-mundial-clubes.shtml,BioBioChile,nacional,Javier Zamorano,2025-07-22T10:38:42-04:00,notas-futbol-internacional,sitemap_article,2026-04-18T22:32:38.212171+00:00,
de5652ffb0d03427,Vallejo descarta que Cataldo se sume a comando de Jara: Boric define la continuidad de sus ministros,https://www.biobiochile.cl/noticias/nacional/chile/2025/07/22/vallejo-descarta-que-cataldo-se-sume-a-comando-de-jara-boric-define-la-continuidad-de-sus-ministros.shtml,BioBioChile,nacional,Paula Villaseñor,2025-07-22T10:48:56-04:00,chile,sitemap_article,2026-04-18T22:32:37.717075+00:00,
74a27da41ed44875,Mauricio Basualto explica por primera vez su salida de Los Bunkers y por qué no quiere volver,https://www.biobiochile.cl/noticias/artes-y-cultura/musica/2025/07/22/mauricio-basualto-explica-por-primera-vez-su-salida-de-los-bunkers-y-por-que-no-quiere-volver.shtml,BioBioChile,nacional,Emilio Contreras,2025-07-22T10:49:12-04:00,musica,sitemap_article,2026-04-18T22:32:37.170651+00:00,
feb417d947fc28d7,Muere niña de 7 años que fue baleada junto a su padre en La Granja,https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2025/07/22/muere-nina-de-7-anos-que-fue-baleada-junto-a-su-padre-en-la-granja.shtml,BioBioChile,nacional,Felipe Delgado,2025-07-22T10:52:02-04:00,region-metropolitana,sitemap_article,2026-04-18T22:32:36.525126+00:00,
54165d20ae12443d,Lamborghini queda envuelto en llamas tras accidente en el GT World Challenge: piloto resulta ileso,https://www.biobiochile.cl/especial/bio-bio-tuercas/noticias/2025/07/22/lamborghini-queda-envuelto-en-llamas-tras-accidente-en-el-gt-world-challenge-piloto-resulta-ileso.shtml,BioBioChile,nacional,Francisco Solís,2025-07-22T10:52:49-04:00,bio-bio-tuercas-notas,sitemap_article,2026-04-18T22:32:36.057931+00:00,
3b5810c97429ed50,Convenios: en agosto se define continuidad de investigación por traspaso de dineros a Fundación Kimün,https://www.biobiochile.cl/noticias/nacional/region-de-los-lagos/2025/07/22/convenios-en-agosto-se-define-continuidad-de-investigacion-por-traspaso-de-dineros-a-fundacion-kimun.shtml,BioBioChile,nacional,Manuel Cabrera Ruiz,2025-07-22T10:54:34-04:00,region-de-los-lagos,sitemap_article,2026-04-18T22:32:35.761919+00:00,
394caafda38572e3,Llaman a marcas a ser parte de feria internacional Espacio Food & Service: vendió el 95% de sus stands,https://www.biobiochile.cl/noticias/economia/tu-bolsillo/2025/07/22/llaman-a-marcas-a-ser-parte-de-feria-internacional-espacio-food-service-vendio-el-95-de-sus-stands.shtml,BioBioChile,nacional,Antonia Carrillo Mena,2025-07-22T11:01:20-04:00,tu-bolsillo,sitemap_article,2026-04-18T22:32:35.286925+00:00,
77a6419a207f0227,Washington y el cobre,https://www.biobiochile.cl/noticias/opinion/tu-voz/2025/07/22/washington-y-el-cobre.shtml,BioBioChile,nacional,César Ross,2025-07-22T11:08:46-04:00,tu-voz,sitemap_article,2026-04-18T22:32:33.888156+00:00,
0cf30ac98c66af75,"Sectores energético, bancario y militar: la nueva serie de sanciones de la Unión Europea contra Rusia",https://www.biobiochile.cl/noticias/internacional/europa/2025/07/22/sectores-energetico-bancario-y-militar-la-nueva-serie-de-sanciones-de-la-union-europea-contra-rusia.shtml,BioBioChile,nacional,Jean Valencia,2025-07-22T11:13:24-04:00,europa,sitemap_article,2026-04-18T22:32:33.168777+00:00,
d8ed7f359d6b88ce,Coca-Cola cede a la presión y anuncia versión con el ingrediente que exige Trump: igual que en Chile,https://www.biobiochile.cl/noticias/sociedad/curiosidades/2025/07/22/coca-cola-cede-ante-la-presion-y-anuncia-version-con-el-ingrediente-que-exige-trump-como-es-en-chile.shtml,BioBioChile,nacional,Ignacio Hermosilla,2025-07-22T11:17:04-04:00,curiosidades,sitemap_article,2026-04-18T22:32:32.612853+00:00,
cf212ad24f44e238,"Siento un golpe"": Mauricio Huentenao de ’Tu Día’ reveló en vivo que fue asaltado por motochorros",https://www.biobiochile.cl/noticias/espectaculos-y-tv/tv/2025/07/22/siento-un-golpe-mauricio-huentenao-de-tu-dia-revelo-en-vivo-que-fue-asaltado-por-motochorros.shtml,BioBioChile,nacional,Constanza Bello Caipillán,2025-07-22T11:17:27-04:00,tv,sitemap_article,2026-04-18T22:32:31.230052+00:00,
ef95d4eab350d238,CGE denuncia más de 700 episodios de robo de cables en primer semestre: apuntan a crimen organizado,https://www.biobiochile.cl/noticias/nacional/chile/2025/07/22/cge-denuncia-mas-de-700-episodios-de-robo-de-cables-en-primer-semestre-apuntan-a-crimen-organizado.shtml,BioBioChile,nacional,Constanza Carrillo Silva,2025-07-22T11:17:29-04:00,chile,sitemap_article,2026-04-18T22:32:31.927538+00:00,
